hex_id;geometry
187;8880104507fffff;POLYGON ((-38.57577261759626 -3.8142574913807845, -38.5717509587768 -3.810880008058786, -38.57266921109066 -3.8057079215946605, -38.57760907729461 -3.8039132583521886, -38.58163077397574 -3.8072906953577683, -38.58071256660299 -3.812462841913015, -38.57577261759626 -3.8142574913807845))
188;888010451dfffff;POLYGON ((-38.59369629209193 -3.817423094493123, -38.58967438141213 -3.814045613501691, -38.590592543796525 -3.8088734069804953, -38.59553257183685 -3.807078621600742, -38.599554520121664 -3.8104560563397563, -38.59863640277288 -3.815628322701715, -38.59369629209193 -3.817423094493123))
189;8880104f45fffff;POLYGON ((-38.4448168999704 -3.823118947451285, -38.44079692688091 -3.819741274139963, -38.44171587134619 -3.814570037769894, -38.44665474465863 -3.8127764128613677, -38.45067475748711 -3.8161540396195623, -38.44975585727592 -3.8213253378302268, -38.4448168999704 -3.823118947451285))
190;88801040e5fffff;POLYGON ((-38.50822765339677 -3.8823355625179428, -38.504206505354325 -3.878957616745615, -38.50512519665496 -3.8737858886513488, -38.510064991415064 -3.871992045482335, -38.514086178294576 -3.8753699452723347, -38.51316753158867 -3.8805417342044715, -38.50822765339677 -3.8823355625179428))
191;8880104cdbfffff;POLYGON ((-38.56541758357906 -3.7164139911721192, -38.56139660502942 -3.7130370651702056, -38.56231478718058 -3.7078651916972825, -38.56725390301853 -3.7060701837464833, -38.571274919568005 -3.70944706270548, -38.570356782291434 -3.7146189966489795, -38.56541758357906 -3.7164139911721192))
192;888010451bfffff;POLYGON ((-38.60851670251976 -3.8120386433124644, -38.60449462872122 -3.808661209892935, -38.605412706438436 -3.8034889152267626, -38.610352812853215 -3.80169399431756, -38.614374924043695 -3.8050713814801433, -38.613456891439206 -3.8102437357996424, -38.60851670251976 -3.8120386433124644))
193;8880104f4dfffff;POLYGON ((-38.44791802287459 -3.831667935394599, -38.44389796063989 -3.8282902153400262, -38.4448168999704 -3.823118947451285, -38.44975585727592 -3.8213253378302268, -38.45377595920613 -3.824703011400211, -38.45285706414707 -3.829874341066658, -38.44791802287459 -3.831667935394599))
194;8880104c63fffff;POLYGON ((-38.47961802361672 -3.757264865588317, -38.47559795187374 -3.7538876140380837, -38.47651663259782 -3.7487162374734426, -38.48145534064768 -3.746922050918425, -38.48547545162407 -3.750299255521987, -38.48455681532895 -3.755470693618048, -38.47961802361672 -3.757264865588317))
195;8880104ebbfffff;POLYGON ((-38.56576592523247 -3.7404787024911093, -38.56174480818379 -3.7371016351008635, -38.5626630190965 -3.731929720704658, -38.56760230219023 -3.730134813282397, -38.571623457236285 -3.7335118338033126, -38.57070529120298 -3.738683808606605, -38.56576592523247 -3.7404787024911093))
196;8880104c51fffff;POLYGON ((-38.51545525635478 -3.763596826376195, -38.51143467347879 -3.7602195723948557, -38.512353176203376 -3.755047950454705, -38.51729221719767 -3.753253521455429, -38.52131283879441 -3.7566307286178, -38.52039438068786 -3.7618024115892137, -38.51545525635478 -3.763596826376195))
197;8880104f33fffff;POLYGON ((-38.45894434965582 -3.7696123887529907, -38.45492448515224 -3.7662350442733783, -38.45584328857521 -3.761063786605859, -38.46078191219171 -3.7592698116280454, -38.46480181622611 -3.7626471092023346, -38.463883057124946 -3.7678184286505756, -38.45894434965582 -3.7696123887529907))
198;8880104e6bfffff;POLYGON ((-38.5044325375527 -3.825656761909326, -38.50041175532349 -3.8222791352697976, -38.50133039426696 -3.81710749994927, -38.50626977088362 -3.8153134302307223, -38.510290591998185 -3.818691010471861, -38.509371997622495 -3.8238627068207367, -38.5044325375527 -3.825656761909326))
199;8880104c55fffff;POLYGON ((-38.50649563194242 -3.7620139264791455, -38.50247517656212 -3.758636672919502, -38.50339372385749 -3.753465112135673, -38.508332681974146 -3.751670743745967, -38.512353176203376 -3.755047950454705, -38.51143467347879 -3.7602195723948557, -38.50649563194242 -3.7620139264791455))
200;88801045e7fffff;POLYGON ((-38.5961012788819 -3.7778401924564786, -38.59207955717787 -3.774462940263034, -38.592997656638865 -3.76929077354523, -38.59793743277234 -3.767495799106508, -38.6019591920428 -3.770873004768786, -38.601041137625096 -3.7760452313917248, -38.5961012788819 -3.7778401924564786))
201;8880104c2bfffff;POLYGON ((-38.482373982155174 -3.741750646139769, -38.47835396003618 -3.7383734895011993, -38.47927260674993 -3.7332021182700874, -38.48421123115289 -3.7314078421362638, -38.48823129246414 -3.7347849517230323, -38.48731269019193 -3.739956384486233, -38.482373982155174 -3.741750646139769))
202;8880107b0dfffff;POLYGON ((-38.59229911528028 -3.721159607374153, -38.58827775866292 -3.717782680552148, -38.58919580604863 -3.7126106260429075, -38.59413516504718 -3.7108154382513088, -38.59815655927957 -3.7141923181264067, -38.59723855691013 -3.719364432730788, -38.59229911528028 -3.721159607374153))
203;8880104193fffff;POLYGON ((-38.50167660241822 -3.841171762934844, -38.49765577039487 -3.837794044126516, -38.49857444338718 -3.8326224074466797, -38.503513903859364 -3.8308284285384087, -38.50753477480921 -3.834206101053527, -38.50661614637213 -3.8393777987609234, -38.50167660241822 -3.841171762934844))
204;8880104ec3fffff;POLYGON ((-38.563359553290155 -3.780059676251098, -38.55933824750419 -3.776682375754359, -38.56025652130863 -3.7715104173245466, -38.565196056039106 -3.7697156990393967, -38.5692173998611 -3.7730929529455173, -38.56829917092834 -3.7782649717181864, -38.563359553290155 -3.780059676251098))
205;8880104ab3fffff;POLYGON ((-38.41794100521338 -3.818366388344168, -38.41392141979527 -3.814988716553579, -38.41484049673901 -3.809817666455059, -38.41977911500044 -3.808024225922485, -38.4237987405418 -3.8114018510643755, -38.42287970771024 -3.81657296337836, -38.41794100521338 -3.818366388344168))
206;8880104c03fffff;POLYGON ((-38.50029190972995 -3.744916378412489, -38.49627163179031 -3.74153921993452, -38.497190189573715 -3.73636772576425, -38.50212898077244 -3.7345733287807117, -38.50614929764805 -3.737950440270722, -38.50523078440072 -3.743121995723031, -38.50029190972995 -3.744916378412489))
207;88801045cbfffff;POLYGON ((-38.6291955612371 -3.799686300700849, -38.62517328767454 -3.7963089612113143, -38.62609124090019 -3.7911365510966344, -38.63103142248044 -3.7893414210586567, -38.635053733137084 -3.7927187142502197, -38.63413582513114 -3.7978911837684945, -38.6291955612371 -3.799686300700849))
208;8880104e17fffff;POLYGON ((-38.53372241013831 -3.7908269541673425, -38.52970143432921 -3.7874495598858773, -38.530619876553665 -3.782277779097737, -38.535559249881594 -3.7804833318643434, -38.53958026415261 -3.783860679564394, -38.53866186664553 -3.789032521070045, -38.53372241013831 -3.7908269541673425))
209;8880104e81fffff;POLYGON ((-38.55715358299304 -3.762961237250091, -38.55313245384438 -3.759584029513746, -38.55405073835734 -3.754412136482557, -38.558990107193736 -3.75261739070983, -38.56301127446557 -3.755994551718474, -38.56209303478959 -3.761166505218334, -38.55715358299304 -3.762961237250091))
210;8880104e03fffff;POLYGON ((-38.522006581240724 -3.804759191585836, -38.517985682609535 -3.8013817042513227, -38.518904203577655 -3.7962099809617804, -38.52384357853118 -3.7944156841556733, -38.52786451579367 -3.7977931249819594, -38.52694603948309 -3.802964909113375, -38.522006581240724 -3.804759191585836))
211;8880104f1dfffff;POLYGON ((-38.46824809799801 -3.795258676791387, -38.46422796646049 -3.791881189912527, -38.4651467543811 -3.7867098343004013, -38.470085629477104 -3.784915903965801, -38.474105800415 -3.7882933441449222, -38.47318705686827 -3.7934647613491923, -38.46824809799801 -3.795258676791387))
212;8880104517fffff;POLYGON ((-38.596450694619556 -3.801906386713102, -38.59242883439192 -3.7985289970997167, -38.59334696260241 -3.793356793916695, -38.59828690600414 -3.7915619204963424, -38.60230880379569 -3.7949392637522026, -38.601390720633326 -3.8001115267767154, -38.596450694619556 -3.801906386713102))
213;8880104e11fffff;POLYGON ((-38.536825037532175 -3.799376207600421, -38.53280397322015 -3.7959987671006274, -38.53372241013831 -3.7908269541673425, -38.53866186664553 -3.789032521070045, -38.54268296937593 -3.792409915056969, -38.541764577192495 -3.797581788644849, -38.536825037532175 -3.799376207600421))
214;88801041bbfffff;POLYGON ((-38.48375622806975 -3.838004068230683, -38.47973565187586 -3.8346263485103407, -38.48065441383675 -3.829454834260778, -38.48559370754265 -3.827660978444705, -38.48961432291943 -3.8310386518080155, -38.48869560541918 -3.8362102273352354, -38.48375622806975 -3.838004068230683))
215;8880104e67fffff;POLYGON ((-38.49237040734817 -3.8155239277700352, -38.48834984167739 -3.8121463470566512, -38.48926853036803 -3.806974804491227, -38.49420774023805 -3.8051807814136738, -38.4982283449659 -3.808558315628204, -38.49730970077841 -3.813729919409943, -38.49237040734817 -3.8155239277700352))
216;88801048dbfffff;POLYGON ((-38.420698152925944 -3.802853145483088, -38.41667861669661 -3.7994755678454157, -38.41759765970994 -3.794304519510757, -38.42253619483958 -3.7925109865883537, -38.42655577115098 -3.795888517472116, -38.425636772262436 -3.801059628023017, -38.420698152925944 -3.802853145483088))
217;88801041d5fffff;POLYGON ((-38.487203865794534 -3.8706175860684335, -38.483183062184125 -3.8672396832235907, -38.484101847749805 -3.8620681073590686, -38.48904139245485 -3.860274373179229, -38.493062235202295 -3.8636522299093516, -38.49214349411941 -3.8688238669248385, -38.487203865794534 -3.8706175860684335))
218;88801041b9fffff;POLYGON ((-38.47789809393224 -3.8449693777525833, -38.47387755700592 -3.8415916117118534, -38.47479635818721 -3.836420127765217, -38.47973565187586 -3.8346263485103407, -38.48375622806975 -3.838004068230683, -38.48283747131917 -3.843175613517094, -38.47789809393224 -3.8449693777525833))
219;8880104c0bfffff;POLYGON ((-38.50339372385749 -3.753465112135673, -38.49937335718751 -3.7500879060046177, -38.50029190972995 -3.744916378412489, -38.50523078440072 -3.743121995723031, -38.509251189963166 -3.746499154934653, -38.508332681974146 -3.751670743745967, -38.50339372385749 -3.753465112135673))
220;88801040a7fffff;POLYGON ((-38.51373953117882 -3.851305009074852, -38.509718482847866 -3.847927245482456, -38.51063710602256 -3.8427555169270025, -38.5155767329201 -3.8409614911152, -38.51959782000581 -3.8443392085148695, -38.518679241450975 -3.8495109979098627, -38.51373953117882 -3.851305009074852))
221;88801040b9fffff;POLYGON ((-38.54062281808229 -3.8560560751358275, -38.53660138821191 -3.852678314683512, -38.537519877385165 -3.84750640398472, -38.54245975167886 -3.845712193264803, -38.54648121991921 -3.8490899076202214, -38.54556277550765 -3.85426187878324, -38.54062281808229 -3.8560560751358275))
222;8880104543fffff;POLYGON ((-38.58508339863363 -3.8399066583844506, -38.58106147525015 -3.8365290403026293, -38.58197971138171 -3.831356860230688, -38.586919825915295 -3.8295622383291175, -38.590941787029635 -3.832939810300207, -38.59002359589126 -3.8381120502743697, -38.58508339863363 -3.8399066583844506))
223;88801045e3fffff;POLYGON ((-38.60506298490576 -3.779422482766096, -38.601041137625096 -3.7760452313917248, -38.6019591920428 -3.770873004768786, -38.60689904866238 -3.7690779697310455, -38.610920933381124 -3.7724551746062684, -38.610002924053944 -3.77762746100915, -38.60506298490576 -3.779422482766096))
224;8880104ec1fffff;POLYGON ((-38.55750166576866 -3.787026296926049, -38.553480398103424 -3.783648949875255, -38.554398711386206 -3.778477019496556, -38.55933824750419 -3.776682375754359, -38.563359553290155 -3.780059676251098, -38.562441284849164 -3.785231667034872, -38.55750166576866 -3.787026296926049))
225;8880104f23fffff;POLYGON ((-38.43827089322706 -3.7819589420214923, -38.43425123700543 -3.7785815047555675, -38.43517016288541 -3.773410367276418, -38.44010870078416 -3.771616605024066, -38.444128396833975 -3.77499399542608, -38.443209515168626 -3.7801651949351753, -38.43827089322706 -3.7819589420214923))
226;8880104ccdfffff;POLYGON ((-38.52992556922809 -3.7341494067894088, -38.52590495896001 -3.730772340852911, -38.526823348917866 -3.7256006693361683, -38.531762304465154 -3.723806002839212, -38.53578295324352 -3.727183021778485, -38.53486460797607 -3.7323547542027344, -38.52992556922809 -3.7341494067894088))
227;8880104e8dfffff;POLYGON ((-38.55129585070201 -3.7699278206832916, -38.54727475976121 -3.766550566255807, -38.548193083730055 -3.7613787009410875, -38.55313245384438 -3.759584029513746, -38.55715358299304 -3.762961237250091, -38.556235303831265 -3.7681331630957047, -38.55129585070201 -3.7699278206832916))
228;8880104197fffff;POLYGON ((-38.492716309623674 -3.8395879466616503, -38.48869560541918 -3.8362102273352354, -38.48961432291943 -3.8310386518080155, -38.49455370012798 -3.8292447344453913, -38.49857444338718 -3.8326224074466797, -38.49765577039487 -3.837794044126516, -38.492716309623674 -3.8395879466616503))
229;8880104f55fffff;POLYGON ((-38.46549171577388 -3.810772842524577, -38.461471534706604 -3.807395262033753, -38.46239035662298 -3.8022239038674495, -38.467329315257096 -3.80043006459139, -38.47134953576592 -3.803807598487651, -38.47043075821083 -3.808979018245344, -38.46549171577388 -3.810772842524577))
230;8880104531fffff;POLYGON ((-38.57852729006657 -3.7987411433971774, -38.574505681570066 -3.7953637518294845, -38.575423899735085 -3.7901916687049884, -38.5803636814547 -3.7883969170471157, -38.58438532777176 -3.7917742621932735, -38.58346715456039 -3.796946405409619, -38.57852729006657 -3.7987411433971774))
231;88801045a1fffff;POLYGON ((-38.59885549262802 -3.7623236049834183, -38.59483382138788 -3.7589464452578856, -38.595751886675394 -3.7537742838649035, -38.600691578158965 -3.751979222282419, -38.60471328692441 -3.755356335371709, -38.603795266692714 -3.7605285566704985, -38.59885549262802 -3.7623236049834183))
232;88801041d3fffff;POLYGON ((-38.50202283389282 -3.8652362896774695, -38.49800186332543 -3.8618584338095188, -38.49892056512429 -3.856686766051274, -38.50386019294228 -3.854892893187982, -38.5078812024338 -3.8582707029364744, -38.50696254519496 -3.8634424316585156, -38.50202283389282 -3.8652362896774695))
233;8880104eadfffff;POLYGON ((-38.530272711199785 -3.7582134465019172, -38.52625196242732 -3.754836239009965, -38.527170381167686 -3.749664528135451, -38.53210950399706 -3.7478699638996935, -38.536130291277416 -3.7512471245680437, -38.53521191723225 -3.756418896286545, -38.530272711199785 -3.7582134465019172))
234;8880104dc1fffff;POLYGON ((-38.47307013818594 -3.716105308886633, -38.46905038275921 -3.712728297489691, -38.46996904505498 -3.7075570282819332, -38.47490741839976 -3.705762708741377, -38.478927213149205 -3.7091396728809833, -38.47800859524291 -3.7143110038092932, -38.47307013818594 -3.716105308886633))
235;8880104e31fffff;POLYGON ((-38.51580191980236 -3.7876608486842964, -38.51178119841138 -3.7842834541860477, -38.51269972992878 -3.779111795208187, -38.51763893822607 -3.777317469751696, -38.52165969833541 -3.7806948176046378, -38.52074121144086 -3.7858665375501763, -38.51580191980236 -3.7876608486842964))
236;8880104435fffff;POLYGON ((-38.632299974887324 -3.8082361267138487, -38.62827761350253 -3.804858742498596, -38.6291955612371 -3.799686300700849, -38.63413582513114 -3.7978911837684945, -38.63815822356637 -3.8012685217543387, -38.637240321068866 -3.8064410228927072, -38.632299974887324 -3.8082361267138487))
237;8880104c6bfffff;POLYGON ((-38.48271950871763 -3.765813574525297, -38.478699348093784 -3.762436275303063, -38.47961802361672 -3.757264865588317, -38.48455681532895 -3.755470693618048, -38.48857701514271 -3.758847945962135, -38.48765838406609 -3.7640194171454473, -38.48271950871763 -3.765813574525297))
238;8880104d1bfffff;POLYGON ((-38.46135587122973 -3.7300362736211086, -38.457336194702265 -3.7266591678193146, -38.45825493532269 -3.7214879539306924, -38.463193308152704 -3.719693783989777, -38.46721302417211 -3.723070842607452, -38.466294327881315 -3.728242118340975, -38.46135587122973 -3.7300362736211086))
239;8880104195fffff;POLYGON ((-38.48685813638428 -3.846553379131992, -38.48283747131917 -3.843175613517094, -38.48375622806975 -3.838004068230683, -38.48869560541918 -3.8362102273352354, -38.492716309623674 -3.8395879466616503, -38.4917975973511 -3.8447595531627976, -38.48685813638428 -3.846553379131992))
240;8880104c01fffff;POLYGON ((-38.4944344821875 -3.7518822137837495, -38.49041424326847 -3.7485050083544214, -38.49133284031708 -3.743333542106515, -38.49627163179031 -3.74153921993452, -38.50029190972995 -3.744916378412489, -38.49937335718751 -3.7500879060046177, -38.4944344821875 -3.7518822137837495))
241;8880104c67fffff;POLYGON ((-38.47065924391412 -3.75568172530173, -38.46663930043355 -3.752304474669393, -38.46755802553932 -3.747133159761175, -38.47249664975572 -3.7453390338196813, -38.47651663259782 -3.7487162374734426, -38.47559795187374 -3.7538876140380837, -38.47065924391412 -3.75568172530173))
242;8880107b41fffff;POLYGON ((-38.59850601418681 -3.738257811748037, -38.594484481455176 -3.7348807913432007, -38.59540251799767 -3.7297086694274584, -38.600342042232576 -3.7279135079379726, -38.604363612492044 -3.731290481532969, -38.603445621000525 -3.736462663418068, -38.59850601418681 -3.738257811748037))
243;8880104e21fffff;POLYGON ((-38.49512638966343 -3.8000092094009443, -38.49110587371632 -3.7966317217357863, -38.492024528373456 -3.791460181722277, -38.49696365447372 -3.7896660681476617, -38.50098420943672 -3.793043509208801, -38.50006559929532 -3.798215110439376, -38.49512638966343 -3.8000092094009443))
244;8880104569fffff;POLYGON ((-38.56130116924943 -3.843706953125403, -38.55727953618441 -3.8403292861346245, -38.55819790165773 -3.835157255589458, -38.56313785533902 -3.8333628318110993, -38.567159526476274 -3.836740452663748, -38.56624120587174 -3.8419125434236663, -38.56130116924943 -3.843706953125403))
245;8880104c65fffff;POLYGON ((-38.46480181622611 -3.7626471092023346, -38.46078191219171 -3.7592698116280454, -38.46170067646543 -3.7540985252254573, -38.46663930043355 -3.752304474669393, -38.47065924391412 -3.75568172530173, -38.46974052399215 -3.760853073422896, -38.46480181622611 -3.7626471092023346))
246;8880104c29fffff;POLYGON ((-38.47651663259782 -3.7487162374734426, -38.47249664975572 -3.7453390338196813, -38.47341533567483 -3.740167690635286, -38.47835396003618 -3.7383734895011993, -38.482373982155174 -3.741750646139769, -38.48145534064768 -3.746922050918425, -38.47651663259782 -3.7487162374734426))
247;8880104529fffff;POLYGON ((-38.56095292981493 -3.819641167280255, -38.55693143528838 -3.8162636366673506, -38.557849771989446 -3.8110916392021297, -38.56278955836486 -3.8092971120621155, -38.566811090966105 -3.812674596363189, -38.565892799128996 -3.81784665410689, -38.56095292981493 -3.819641167280255))
248;8880104e39fffff;POLYGON ((-38.518904203577655 -3.7962099809617804, -38.51488339355654 -3.7928325399331073, -38.51580191980236 -3.7876608486842964, -38.52074121144086 -3.7858665375501763, -38.5247620601368 -3.789243932002082, -38.52384357853118 -3.7944156841556733, -38.518904203577655 -3.7962099809617804))
249;88801045e1fffff;POLYGON ((-38.599204994605515 -3.7863896893437845, -38.595183184847656 -3.7830123915067957, -38.5961012788819 -3.7778401924564786, -38.601041137625096 -3.7760452313917248, -38.60506298490576 -3.779422482766096, -38.60414493593216 -3.7845947416586103, -38.599204994605515 -3.7863896893437845))
250;8880104e57fffff;POLYGON ((-38.53406970861806 -3.81489174486969, -38.53004859428268 -3.811514211968449, -38.53096706529207 -3.806342396089447, -38.53590660592643 -3.804548052448614, -38.53992775872132 -3.807925538942124, -38.5390093324341 -3.8130974154749837, -38.53406970861806 -3.81489174486969))
251;88801041b3fffff;POLYGON ((-38.48065441383675 -3.829454834260778, -38.476633926534106 -3.826077160659593, -38.47755269369919 -3.820905677677108, -38.48249190373539 -3.8191118069460392, -38.48651243026443 -3.822489434121644, -38.48559370754265 -3.827660978444705, -38.48065441383675 -3.829454834260778))
252;888010450bfffff;POLYGON ((-38.58783802247126 -3.824390029264283, -38.583816149481216 -3.821012502056992, -38.58473435144864 -3.8158403241317993, -38.58967438141213 -3.814045613501691, -38.59369629209193 -3.817423094493123, -38.59277813513022 -3.822595332321298, -38.58783802247126 -3.824390029264283))
253;8880104ecdfffff;POLYGON ((-38.551643737418665 -3.7939928145478587, -38.54762250795884 -3.7906154209795777, -38.548540860701294 -3.785443518881526, -38.553480398103424 -3.783648949875255, -38.55750166576866 -3.787026296926049, -38.55658335783811 -3.7921982594913857, -38.551643737418665 -3.7939928145478587))
254;8880107b45fffff;POLYGON ((-38.589544955212624 -3.7366758794479273, -38.58552354818419 -3.7332988588803584, -38.58644162973044 -3.7281267970591454, -38.59138107331311 -3.7263316957017496, -38.59540251799767 -3.7297086694274584, -38.594484481455176 -3.7348807913432007, -38.589544955212624 -3.7366758794479273))
255;88801040ebfffff;POLYGON ((-38.52615017095451 -3.885503731311021, -38.52212876810198 -3.882125788260145, -38.523047370165855 -3.8769539386152285, -38.52798733040471 -3.8751599714243006, -38.53200877183777 -3.8785378685567067, -38.531090214463205 -3.883709778789299, -38.52615017095451 -3.885503731311021))
256;8880104ed9fffff;POLYGON ((-38.581281860070376 -3.7832248058286173, -38.57726030191446 -3.7798475064135593, -38.57817848592829 -3.774675427423177, -38.58311818314361 -3.772880587746077, -38.58713977907897 -3.776257840634501, -38.58622164003131 -3.7814299797174367, -38.581281860070376 -3.7832248058286173))
257;8880104c61fffff;POLYGON ((-38.473760556417076 -3.7642303718831838, -38.46974052399215 -3.760853073422896, -38.47065924391412 -3.75568172530173, -38.47559795187374 -3.7538876140380837, -38.47961802361672 -3.757264865588317, -38.478699348093784 -3.762436275303063, -38.473760556417076 -3.7642303718831838))
258;8880104e2dfffff;POLYGON ((-38.48926853036803 -3.806974804491227, -38.4852480535215 -3.803597270258673, -38.48616674743267 -3.7984257595251596, -38.49110587371632 -3.7966317217357863, -38.49512638966343 -3.8000092094009443, -38.49420774023805 -3.8051807814136738, -38.48926853036803 -3.806974804491227))
259;8880104d5dfffff;POLYGON ((-38.44688497389485 -3.759480404216871, -38.442865327216246 -3.7561031087867214, -38.443784180051615 -3.750931946196229, -38.44872263532016 -3.749138017058168, -38.45274232170113 -3.7525152654825913, -38.45182351312294 -3.7576864900416176, -38.44688497389485 -3.759480404216871))
260;8880104ee1fffff;POLYGON ((-38.53647765270619 -3.775311522671159, -38.53245672691462 -3.771934221482572, -38.5333751350506 -3.766762444832071, -38.53831442425997 -3.7649679086427343, -38.54233538847233 -3.7683451631447866, -38.541417025066266 -3.7735170005135013, -38.53647765270619 -3.775311522671159))
261;8880104535fffff;POLYGON ((-38.56956589819514 -3.79715842884105, -38.56554441585223 -3.7937810364823816, -38.56646267892365 -3.7886090135748933, -38.57140237944332 -3.7868143227998456, -38.575423899735085 -3.7901916687049884, -38.574505681570066 -3.7953637518294845, -38.56956589819514 -3.79715842884105))
262;8880104f13fffff;POLYGON ((-38.47996346375191 -3.7813279063502843, -38.475943253498286 -3.7779505129075392, -38.4768619630343 -3.7727790990509207, -38.48180083840196 -3.7709850171599935, -38.485821087886656 -3.774362363829739, -38.48490242278438 -3.779533839154219, -38.47996346375191 -3.7813279063502843))
263;8880104191fffff;POLYGON ((-38.49581839036327 -3.8481373182276974, -38.4917975973511 -3.8447595531627976, -38.492716309623674 -3.8395879466616503, -38.49765577039487 -3.837794044126516, -38.50167660241822 -3.841171762934844, -38.50075793467094 -3.846343430525677, -38.49581839036327 -3.8481373182276974))
264;8880107b55fffff;POLYGON ((-38.610221168992624 -3.72432305164561, -38.606199561290026 -3.7209461248969666, -38.60711751859598 -3.715773950322617, -38.61205703850555 -3.713978642642899, -38.61607868356657 -3.7173555225086874, -38.615160771371336 -3.7225277569278212, -38.610221168992624 -3.72432305164561))
265;8880104c69fffff;POLYGON ((-38.4768619630343 -3.7727790990509207, -38.47284184168502 -3.7694017529871533, -38.473760556417076 -3.7642303718831838, -38.478699348093784 -3.762436275303063, -38.48271950871763 -3.765813574525297, -38.48180083840196 -3.7709850171599935, -38.4768619630343 -3.7727790990509207))
266;8880104567fffff;POLYGON ((-38.55509472775919 -3.826607633923381, -38.551073271392035 -3.823230057035226, -38.55199164756778 -3.818058088582155, -38.55693143528838 -3.8162636366673506, -38.56095292981493 -3.819641167280255, -38.560034598473244 -3.824813196073999, -38.55509472775919 -3.826607633923381))
267;8880104e33fffff;POLYGON ((-38.52165969833541 -3.7806948176046378, -38.51763893822607 -3.777317469751696, -38.51855743040343 -3.77214578224442, -38.52349663804914 -3.770351381675385, -38.527517436792174 -3.773728682846423, -38.52659898926757 -3.7789004312591965, -38.52165969833541 -3.7806948176046378))
268;8880104ccbfffff;POLYGON ((-38.544742766669124 -3.7287653145693027, -38.540721991036044 -3.7253882950485857, -38.54164029689251 -3.720216535577127, -38.54657933362624 -3.718421734896989, -38.55060014755673 -3.7217987074158856, -38.549681886467816 -3.726970527607533, -38.544742766669124 -3.7287653145693027))
269;8880104c43fffff;POLYGON ((-38.500638047925165 -3.7689797992009115, -38.496617631478465 -3.765602498826958, -38.49753621806149 -3.760430966300102, -38.50247517656212 -3.758636672919502, -38.50649563194242 -3.7620139264791455, -38.50557708990025 -3.767185520224505, -38.500638047925165 -3.7689797992009115))
270;8880104561fffff;POLYGON ((-38.55819790165773 -3.835157255589458, -38.5541763569316 -3.8317796335376446, -38.55509472775919 -3.826607633923381, -38.560034598473244 -3.824813196073999, -38.564056181315195 -3.8281907719191204, -38.56313785533902 -3.8333628318110993, -38.55819790165773 -3.835157255589458))
271;8880104523fffff;POLYGON ((-38.56370785557258 -3.8041250858142677, -38.559686411263236 -3.8007476470386385, -38.560604713835446 -3.795575652516915, -38.56554441585223 -3.7937810364823816, -38.56956589819514 -3.79715842884105, -38.56864764049944 -3.8023304836419936, -38.56370785557258 -3.8041250858142677))
272;8880104097fffff;POLYGON ((-38.55544277110799 -3.8506733483584594, -38.55142117619993 -3.847295635266143, -38.552339581151706 -3.8421236342972986, -38.55727953618441 -3.8403292861346245, -38.56130116924943 -3.843706953125403, -38.560382809136534 -3.848879014371175, -38.55544277110799 -3.8506733483584594))
273;88801040abfffff;POLYGON ((-38.525803108184164 -3.861438388245003, -38.52178184388465 -3.8580605805295813, -38.52270041715361 -3.8528887605797477, -38.52764021004933 -3.8510946876846357, -38.531661512931784 -3.8544724493078277, -38.530742984347334 -3.859644329909151, -38.525803108184164 -3.861438388245003))
274;88801040bdfffff;POLYGON ((-38.531661512931784 -3.8544724493078277, -38.52764021004933 -3.8510946876846357, -38.52855874393701 -3.8459228375751895, -38.53349853600447 -3.844128688490378, -38.537519877385165 -3.84750640398472, -38.53660138821191 -3.852678314683512, -38.531661512931784 -3.8544724493078277))
275;8880104e83fffff;POLYGON ((-38.56301127446557 -3.755994551718474, -38.558990107193736 -3.75261739070983, -38.55990835223215 -3.7474454701917175, -38.56484771968728 -3.745650650266594, -38.5688689249976 -3.749027764510988, -38.567950724826055 -3.75419974543554, -38.56301127446557 -3.755994551718474))
276;8880104181fffff;POLYGON ((-38.47514167196614 -3.8604839221499487, -38.47112108543384 -3.8571060640680432, -38.47203992062898 -3.8519345799515183, -38.47697929795003 -3.8501408925687586, -38.48099992379107 -3.8535187044354884, -38.48008113301407 -3.858690249890962, -38.47514167196614 -3.8604839221499487))
277;8880104c3bfffff;POLYGON ((-38.50304749927194 -3.729401806917566, -38.49902727110321 -3.7260247433736424, -38.49994579484877 -3.7208532553298004, -38.50488450222618 -3.719058769538002, -38.50890476928974 -3.7224357859888624, -38.50798629009282 -3.727607335315388, -38.50304749927194 -3.729401806917566))
278;8880104eedfffff;POLYGON ((-38.530619876553665 -3.782277779097737, -38.52659898926757 -3.7789004312591965, -38.527517436792174 -3.773728682846423, -38.53245672691462 -3.771934221482572, -38.53647765270619 -3.775311522671159, -38.535559249881594 -3.7804833318643434, -38.530619876553665 -3.782277779097737))
279;88801045c5fffff;POLYGON ((-38.61127085092021 -3.7965216715767536, -38.607248827679534 -3.793144329452215, -38.6081668712029 -3.787972038520406, -38.61310689285344 -3.786177030049864, -38.61712895344495 -3.7895543258123623, -38.61621095504683 -3.794726676398215, -38.61127085092021 -3.7965216715767536))
280;8880104dcdfffff;POLYGON ((-38.46721302417211 -3.723070842607452, -38.463193308152704 -3.719693783989777, -38.46411200962015 -3.714522542326856, -38.46905038275921 -3.712728297489691, -38.47307013818594 -3.716105308886633, -38.47215148107806 -3.7212766123322845, -38.46721302417211 -3.723070842607452))
