CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID
34835378;VITORIA NAILS;8211300;I (CONJ. VILA VELHA) ,146 - VILA VELHA ,FORTALEZA - CE;770
35235000;D A REPRESENTACOES;8211300;DOM JOAQUIM ,287 - CENTRO ,FORTALEZA - CE;776
36562421;BIA PONTES CORRETORA DE IMOVEIS E SEGUROS;8211300;EINSTEIN (VILA PERY) ,659 - VILA PERY ,FORTALEZA - CE;781
37678146;VMA EDITORACAO;8211300;MANUEL LIMA SOARES ,728 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;789
37964050;MRM CERTIFICACAO;8211300;CREUZA ROQUE ,1348 - NOVO MONDUBIM ,FORTALEZA - CE;791
39858643;CISCON COWORKING;8211300;THEODORICO BARROSO ,843 - MONTESE ,FORTALEZA - CE;801
40114830;DADOSCONSULT DIGITAL;8211300;PARA ,12 - CENTRO ,FORTALEZA - CE;806
41841058;AGILTECH COMERCIAL;8211300;4 (CONJ. ARVOREDO) ,70 - MONDUBIM ,FORTALEZA - CE;843
40175771;CONCEITO SERVICOS;8211300;C (LOT CIDADE VERDE) ,104 - SAO BENTO ,FORTALEZA - CE;844
44248545;SILVA ENGENHARIA;8211300;SARGENTO HERMINIO SAMPAIO ,1405 - MONTE CASTELO ,FORTALEZA - CE;853
44798293;JCM;8211300;RICARDO CASTRO MACEDO (ENG LUC CAVALCANTE) ,1319 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;861
45059021;FAOM CONSULTORIA & ENGENHARIA;8211300;08H (LOT CIDADE JARDIM FORTALEZA) ,204 - PREFEITO JOSE WALTER ,FORTALEZA - CE;864
45709810;PAULO ANDERSON FERNANDES DA SILVA;8211300;C DO LOTEAMENTO RESIDENCIAL NOVO PASSARE ,161 - PASSARE ,FORTALEZA - CE;872
47097521;ANA CAROLINA MACEDO CONSULTORIA EMPRESARIAL LTDA;8211300;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;885
48083951;ALANA SERVICOS;8211300;I (CONJ. PREF. JOSE WALTER) ,1301 - PREFEITO JOSE WALTER ,FORTALEZA - CE;899
48356618;LEAL BLACK BELT BJJ;8211300;6 (CJ PLANALTO MIRASSOL) ,90 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;902
48630992;CP ALMEIDA SERVICOS;8211300;MARGARIDA QUEIROS ,226 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;907
49627704;R ALMEIDA WAYNE;8211300;LUCIANO QUEIROS ,1740 - JOAO XXIII ,FORTALEZA - CE;921
50452421;CONSTRUTORA ALVES SANTIAGO;8211300;DAS FLORES DO LOTEAMENTO JARDINS DE ALICE E PEREIRA ,307 - CAJAZEIRAS ,FORTALEZA - CE;930
52044835;ABRIL COWORKING NEXUS HUB;8211300;XXIX (CIDADE OESTE) ,632 - QUINTINO CUNHA ,FORTALEZA - CE;943
52411210;EMTAL;8211300;114 DO LOTEAMENTO CONJUNTO TUPAN MIRIM ,47 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;950
3660106;PRESENTES E VARIEDADES;4781400;ALBERTO AMARAL ,450 - JARDIM IRACEMA ,FORTALEZA - CE;983
7342264;CEARA MODAS ARTESANAIS;4781400;ALBERTO NEPOMUCENO ,199.LO - CENTRO ,FORTALEZA - CE;987
11690096;H.M.;4781400;GEN BERNARDO FIGUEIREDO ,2945 - PARQUELANDIA ,FORTALEZA - CE;988
11075835;MEZER MODAS;4781400;MAXIMO LINHARES ,665 - CID. DOS FUNCIONARIO ,FORTALEZA - CE;997
41290248;ALEXSSANDRA & ANA CARLA MODAS;4781400;TV ALAMEDA JAIME AUGUSTO ,38 - J PETROPOLES ,FORTALEZA - CE;1000
13171144;FELIPE VARIEDADES;4781400;ALZIRIO ZARUR ,112 - VILA MANOEL SATIRO ,FORTALEZA - CE;1026
14093865;DI FIORI;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1036
17984122;SILVANIA CONFECCOES;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1047
49669856;JOHN JOHN;4781400;WASHINGTON SOARES 85 ,85 - EDSON QUEIROZ ,FORTALEZA - CE;1051
17125330;MISS SARA;4781400;MAL-ME-QUER ,640 - SERRINHA ,FORTALEZA - CE;1052
72315799;BRASIL COR;4781400;ENGENHEIRO ANTONIO FERREIRA ANTERO ,455 - COCO ,FORTALEZA - CE;1057
21074948;CONFECCOES GLA'S;4781400;HUMAITA ,649 - PARQUE GENIBAU ,FORTALEZA - CE;1066
22043109;VANNU.COM;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1069
22647078;JOSY BELLE;4781400;CAUCAIA ,55 - MOURA BRASIL ,FORTALEZA - CE;1078
12322108;RELIQUIA AVIAMENTOS;4781400;SAO FRANCISCO ,820 - BOM JARDIM ,FORTALEZA - CE;1098
18567843;FIO DE LUZ MODA FEMININA;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1103
27790389;FADA MADRINHA FANTASIAS INFANTIS;4781400;5 CJ JOAO PAULO II ,163 - BARROSO ,FORTALEZA - CE;1109
27849121;JANIELLE LIMA CONCEITO;4781400;VIII (CJ OMEGA II) ,914 - QUINTINO CUNHA ,FORTALEZA - CE;1110
28244102;JUSSAM MODAS;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1113
29306771;GERACAO BOY;4781400;MARIO CAMPOS ,702 - BARRA DO CEARA ,FORTALEZA - CE;1115
30570817;CECILIA.COM;4781400;149 ,96 - CONJUNTO CEARA II ,FORTALEZA - CE;1125
30943323;BYDE;4781400;PEDRO PEREIRA ,241 - CENTRO ,FORTALEZA - CE;1128
31180663;LE GLAMOUR;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1129
31080614;H2A;4781400;TRES (LOT SANTO EMILIO) ,22 - CANINDEZINHO ,FORTALEZA - CE;1135
35455388;JULIA KIDS MODA INFANTIL;4781400;03 (LOT BAIRRO NOVO) ,150 - PEDRAS ,FORTALEZA - CE;1155
35567651;MK MULTIMARCAS;4781400;10 LOT PQ VERDE ,281 - JANGURUSSU ,FORTALEZA - CE;1158
38114158;JK HAVAIANAS;4781400;DECIO DE CASTRO ,921 - PARQUE GENIBAU ,FORTALEZA - CE;1167
39818736;TERRA SOL;4781400;08 (LOT SANTA TEREZINHA) ,213 - NOVO MONDUBIM ,FORTALEZA - CE;1176
41124155;SLOOK MENS;4781400;OLIMPIO DE NORONHA ,128 - MONDUBIM ,FORTALEZA - CE;1180
33098595;ISIS STORE;4781400;G CJ VILA NOVA ,63 - VILA VELHA ,FORTALEZA - CE;1195
45892038;BRANDSURF;4781400;GEORGE CERQUEIRA ,860 - VILA VELHA ,FORTALEZA - CE;1210
45955386;DINOBLUEKIDS;4781400;08H (CIDADE JARDIM FORTALEZA) ,201 - PREFEITO JOSE WALTER ,FORTALEZA - CE;1211
46671183;SEROMO CUECAS;4781400;PEDRO PEREIRA ,219 - CENTRO ,FORTALEZA - CE;1216
44147274;DABILU KIDS;4781400;4 (CJ PLANALTO MIRASSOL) ,151 - ITAPERI ,FORTALEZA - CE;1230
51112178;POINT DO BONE;4781400;SAO PAULO ,563 - CENTRO ,FORTALEZA - CE;1240
48913194;M W MULTIMARCAS;4781400;P (VILA VELHA IV) ,206 - VILA VELHA ,FORTALEZA - CE;1242
51991055;CORUJA EPI MD;4781400;914 (CONJ. CEARA II) ,66 - CONJUNTO CEARA II ,FORTALEZA - CE;1244
220155;THE BABY;4781400;CAPITAO NESTOR GOIS ,625 - BAIRRO ELLERY ,FORTALEZA - CE;1258
3675636;JUAN BABY;4781400;ALBERTO NEPOMUCEMO ,199 - CENTRO ,FORTALEZA - CE;1260
2560239;CONFECCOES SANTA EDWGENS;4781400;ALBERTO NEPOMUCENA ,190 - CENTRO ,FORTALEZA - CE;1271
4402378;MARIA DOLORES VIANA LIMA - ME;4781400;ANDRE CHAVES ,427 - MONTESE ,FORTALEZA - CE;1274
1134177;MARIA FACEIRA BRASIL;4781400;PACATUBA ,21 - MONTESE ,FORTALEZA - CE;1275
41404195;RAIO & SOL MODAS;4781400;DULCINEIA GONDIM ,488 - JARDIM AMERICA ,FORTALEZA - CE;1276
41329384;SHALOM;4781400;FLORIANOPOLIS ,001323 - HENRIQUE JORGE ,FORTALEZA - CE;1283
35084417;G G CONFECCOES E VARIEDADES;4781400;EVANDRO LUZ ,57 - PARQUE RIO BRANCO ,FORTALEZA - CE;1292
2587578;CASA NORMA;4781400;TEATROLOGO SILVANO SERRA ,350 - DUNAS ,FORTALEZA - CE;1296
2321148;SIDE WALK;4781400;WASHINGTON SOARES ,85 - AGUA FRIA ,FORTALEZA - CE;1300
72334402;LR CRIACOES;4781400;ALBERTO NOPOMUCENO ,199 - CENTRO ,FORTALEZA - CE;1302
8250207;DANTS CONFECCOES;4781400;SOBRAL ,160 - CE NTRO ,FORTALEZA - CE;1305
11468978;MANA CRIACOES;4781400;VI (CJ JARDIM FLUMINENSE) ,644 - CANINDEZINHO ,FORTALEZA - CE;1320
13764369;MARIMO;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1329
10347577;FINA PAIXAO;4781400;CARNEIRO DE MENDONCA ,1866 - HENRIQUE JORGE ,FORTALEZA - CE;1338
10832563;ITENIS;4781400;PAULO MORAES ,333 - PAPICU ,FORTALEZA - CE;1340
13513325;LOUNGERIE S/A;4781400;WASHINGTON SOARES 85 ,85 - EDSON QUEIROZ ,FORTALEZA - CE;1363
25405439;TW BRAND;4781400;FRANCISCO GLICERIO ,33 - JARDIM CEARENSE ,FORTALEZA - CE;1394
28130364;M & C MODA FITNESS;4781400;25 (CJ SITIO SAO JOAO) ,116 - JANGURUSSU ,FORTALEZA - CE;1409
31134482;C L K MODA FEMININA;4781400;FRANCISCO ALMEIDA ,1170 - PARQUE PRESIDENTE VARGAS ,FORTALEZA - CE;1427
37113480;MORANGA MODA ATACADO;4781400;CONTORNO SUL (CONJ. SAO CRISTOVAO) ,997 - JANGURUSSU ,FORTALEZA - CE;1455
39722057;AMARISUTILLE;4781400;ENGENHEIRO HUMBERTO MONTE ,2929 - PICI ,FORTALEZA - CE;1470
42108523;MODA SOFY;4781400;K (CJ ITAPARICA) ,59 - VILA VELHA ,FORTALEZA - CE;1476
42829255;PRAIANA MODAS;4781400;CLOVIS ARRAIS MAIA - DE 3701/3702 A 4802/4803 ,3074 - PRAIA DO FUTURO I ,FORTALEZA - CE;1482
43606709;TOP MODEL;4781400;SUL (LOT CAJAZEIRAS I) ,333 - CAJAZEIRAS ,FORTALEZA - CE;1489
37479939;FLOR AZUL MODA PRAIA;4781400;G (CJ VILA VELHA II) ,228 - VILA VELHA ,FORTALEZA - CE;1495
29532064;SMART PREMIUM;4781400;B (LOT PRQ ARACAPE) ,38 - ARACAPE ,FORTALEZA - CE;1498
27729031;SOPHIKIDS MODA INFANTIL;4781400;12 (CONJ. ALTO ALEGRE) ,111 - SAO BENTO ,FORTALEZA - CE;1502
28671160;DELIZ;4781400;RAIMUNDO ROCHA MENESES ,144 - OLAVO OLIVEIRA ,FORTALEZA - CE;1506
47684007;KAZZUAW;4781400;XXIX (CJ CIDADE OESTE) ,400 - QUINTINO CUNHA ,FORTALEZA - CE;1534
50938717;JESSICA MODAS;4781400;DONA LEOPOLDINA - ATE 1419/1420 ,754 - CENTRO ,FORTALEZA - CE;1557
51009527;BEM MENININHA;4781400;CORONEL VIRGILIO NOGUEIRA - ATE 326 - LADO PAR ,318 - GRANJA PORTUGAL ,FORTALEZA - CE;1558
51245990;BE SHAPE MODA ESPORTIVA;4781400;A (CONJ. CEARA) ,788 - CONJUNTO CEARA I ,FORTALEZA - CE;1563
227813;NEW STYLE;4781400;CORONEL ERNESTO MATTOS ,196 - MESSEJANA ,FORTALEZA - CE;1578
275880;LU MODAS;4781400;HUMAITA ,775 - PARQUE GENIBAU ,FORTALEZA - CE;1580
5628718;LILICA & TIGOR;4781400;WASHINGTON SOARES ,85 - AGUA FRIA ,FORTALEZA - CE;1583
7824295;TALITA CONFECCOES;4781400;ALBERTO NEPONUCENO ,199 - CENTRO ,FORTALEZA - CE;1587
886967;DHY & ELLEN;4781400;RUA MOZART PINHEIRO DE LUCENA ,1585 - VILA VELHA ,FORTALEZA - CE;1589
6025767;NIRART FASHION;4781400;PROFESSOR JACINTO BOTELHO ,50 - COCO ,FORTALEZA - CE;1591
6263820;LOJA SUPER PODEROSAS;4781400;145 ,146 - CONJUNTO CEARA ,FORTALEZA - CE;1596
4773744;A N K JEANS;4781400;A (CONJ. CEARA) ,1200 - CONJUNTO CEARA II ,FORTALEZA - CE;1598
63315667;CORPORE CORPO E REABILITACAO;4781400;ROGACIANO LEITE ,1060 - ENG L CAVALCANTE ,FORTALEZA - CE;1610
35079532;GARCI MODAS;4781400;GAIVOTAS ,33 - JAD DAS OLIVEIRAS ,FORTALEZA - CE;1614
7781195;LABELLE;4781400;MONSENHOR HIPOLITO BRASIL ,67 - JOCKEY CLUBE ,FORTALEZA - CE;1618
5170370;BABYZINHO 3;4781400;OSCAR ARARIPE ,1221 - GRANJA PORTUGAL ,FORTALEZA - CE;1620
7226051;BG KIDS E TEENS;4781400;PARAISO ,310 - MESSEJANA ,FORTALEZA - CE;1629
11462229;FLOR BELA;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1646
15131705;G A T I N H A;4781400;110 ,71 - CONJUNTO ESPERANCA ,FORTALEZA - CE;1656
17604054;LELAC;4781400;D (LOT LAGUNA PARK 6) ,511 - LAGOA REDONDA ,FORTALEZA - CE;1668
18930515;ZEFIRELLI;4781400;LINEU MACHADO ,419 - JOCKEI ,FORTALEZA - CE;1676
19126121;COMERCIAL LML;4781400;104 DO LOTEAMENTO NOVO RESIDENCIAL MONDUBIM ,610 - NOVO MONDUBIM ,FORTALEZA - CE;1677
19931389;CHARLOTTE COLARES;4781400;K (LOT EXPEDICIONARIOS II) ,1082 - DENDE ,FORTALEZA - CE;1683
9655584;AP ACESSORIOS;4781400;WASHINGTON SOARES 85 ,85 - EDSON QUEIROZ ,FORTALEZA - CE;1688
18787543;CONCEITOS JEANS;4781400;DO SOL DO LOTEAMENTO PLANALTO CIDADE NOVA ,775 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;1707
22709020;FIK LINDA;4781400;PIERRE LUZ - DE 201/202 AO FIM ,880 - JARDIM GUANABARA ,FORTALEZA - CE;1710
28773291;MAYBELLA;4781400;TENENTE LISBOA - ATE 999/1000 ,737 - JACARECANGA ,FORTALEZA - CE;1726
34340691;K' LOOK MODA;4781400;FRANCISCO ALMEIDA ,490 - PARQUE SANTA ROSA ,FORTALEZA - CE;1755
34804143;VERALLE FARDAMENTOS;4781400;3 (CJ CAMPOS DOS INGLESES) ,59 - JARDIM CEARENSE ,FORTALEZA - CE;1758
36337787;DONMY FASHION;4781400;B LOTEAMENTO PARQUE MONTENEGRO I ,1200 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;1764
23164943;MELL COLLECTION;4781400;SAO JOSE ,84 - CENTRO ,FORTALEZA - CE;1768
36635535;MINHA LINDA FASHION;4781400;47 (CJ DOS BANCARIOS) ,1721 - VILA VELHA ,FORTALEZA - CE;1769
44271883;LA BELLE CLOSET;4781400;FRANCISCO GLICERIO ,33 - JARDIM CEARENSE ,FORTALEZA - CE;1826
44926508;DGRIFES;4781400;111 (CONJ. ESPERANCA) ,396 - CONJUNTO ESPERANCA ,FORTALEZA - CE;1830
45395488;A3FASHION;4781400;XXIX (CIDADE OESTE) ,378 - QUINTINO CUNHA ,FORTALEZA - CE;1832
46470284;MADAME STRICTA;4781400;8 LOT NOVA FORTALEZA ,679 - JANGURUSSU ,FORTALEZA - CE;1841
47642526;DIVA VARIEDADES;4781400;1 (LOT PRQ SANTANA I) ,1097 - MONDUBIM ,FORTALEZA - CE;1848
47731452;DONNE;4781400;TULIPAS NEGRAS ,1769 - PARQUE SANTA ROSA ,FORTALEZA - CE;1849
50684121;LOJA TUNICA;4781400;1094 (CONJ. CEARA II) ,115 - CONJUNTO CEARA II ,FORTALEZA - CE;1858
52150822;LABELITA CONCEITO;4781400;DESCARTE BRAGA ,4034 - GRANJA LISBOA ,FORTALEZA - CE;1861
1737917;REGINA DIOGENES;5611201;DES MOREIRA ,605 - ALDEOTA ,FORTALEZA - CE;1878
41601089;PICANHA IRACEMA;5611201;JOAQUIM ALVES ,104 - PRAIA DE IRACEMA ,FORTALEZA - CE;1882
2262809;BRAZAO RESTAURANTE E CHURRASCARIA;5611201;JOAO CORDEIRO ,43 - PRAIA DE IRACEMA ,FORTALEZA - CE;1885
8228415;O CAPO FORTALEZA;5611201;BARAO DE ARACATI ,50 - PRAIA DE IRACEMA ,FORTALEZA - CE;1886
9121677;MARIA CHICA;5611201;THOMAZ EDSON ,239 - PARANGABA ,FORTALEZA - CE;1888
11210276;RESTAURANTE SAO MIGUEL ARCANJO;5611201;PEDRO PEREIRA ,1081 - CENTRO ,FORTALEZA - CE;1899
10401637;S M A FERREIRA RESTAURANTE;5611201;LIVIO BARRETO ,68 - ALDEOTA ,FORTALEZA - CE;1900
11129792;ESTACAO MONTESE;5611201;RAUL UCHOA ,162 - MONTESE ,FORTALEZA - CE;1901
19013075;CHURRASCARIA GENINHO;5611201;MOS. OTAVIO DE CASTRO, ,213 - JOSE BONIFACIO ,FORTALEZA - CE;1931
21520425;TRUPE CASA DE EVENTOS;5611201;2 (CJ HERMES PEREIRA/BARRA MAR) ,260 - BARRA DO CEARA ,FORTALEZA - CE;1940
22882745;OSTENTA PUB;5611201;D (CJ CEARA) ,1078 - CONJUNTO CEARA I ,FORTALEZA - CE;1945
23327573;SABOR DO BAIAO;5611201;I (CJ PREFEITO JOSE WALTER) ,930 - PREFEITO JOSE WALTER ,FORTALEZA - CE;1948
10448539;PIZZA & CIA;5611201;BENJAMIM MOURA ,237 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;1960
14699212;TRUPE;5611201;2 (CJ HERMES PEREIRA/BARRA MAR) ,260 - BARRA DO CEARA ,FORTALEZA - CE;1964
97532283;BOTECO DO JOAO;5611201;29 (CJ BEIRA RIO) ,1410 - VILA VELHA ,FORTALEZA - CE;1968
26248263;VIVA BISTRO RESTAURANTES;5611201;G (CJ PREFEITO JOSE WALTER) ,581 - PREFEITO JOSE WALTER ,FORTALEZA - CE;1972
30486065;ESPETIM DOS GORDIM;5611201;NEREU RAMOS ,793 - VILA PERY ,FORTALEZA - CE;1987
34253457;MARMITARIA COLARES;5611201;NOSSA SENHORA APARECIDA ,738 - PARQUE GENIBAU ,FORTALEZA - CE;2002
34721650;SKINA DO LORO;5611201;8 (LOT PRQ SANTANA I) ,990 - MONDUBIM ,FORTALEZA - CE;2007
36405359;SABOR DIVINO;5611201;SUICA ,872 - MANUEL SATIRO ,FORTALEZA - CE;2021
38342722;ROCKETS FOOD;5611201;XIV (CJ CIDADE OESTE) ,120 - QUINTINO CUNHA ,FORTALEZA - CE;2046
42030469;BOTECO DA MAMINHA;5611201;FRANCISCO ALMEIDA ,799 - PARQUE SANTA ROSA ,FORTALEZA - CE;2047
33419056;MARMITARIA DONA ANA;5611201;B DO LOTEAMENTO RESIDENCIAL DOS BANDEIRANTES ,97 - MESSEJANA ,FORTALEZA - CE;2063
36682337;PIZZARIA PRIMAVERA;5611201;B (CJ JARDIM PRIMAVERA) ,55 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;2064
37972861;QUINTAL NORDESTINO;5611201;PROFESSORA HELOISA FERREIRA LIMA ,2430 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;2067
31640132;CHICO DO FRANGO;5611201;DOUTOR GOIS FERREIRA ,711 - VILA VELHA ,FORTALEZA - CE;2068
43268430;JDL GALETERIA;5611201;110 DO LOTEAMENTO CONJUNTO TUPAN MIRIM ,117 - PARQUE DOIS IRMAOS ,FORTALEZA - CE;2074
45996054;TEMPERO DO MARUJO;5611201;DOS JANGADEIROS ,1024 - MUCURIPE ,FORTALEZA - CE;2086
47377533;PIZZARIA DO 10;5611201;79 (CONJ. PREF. JOSE WALTER) ,1061 - PREFEITO JOSE WALTER ,FORTALEZA - CE;2097
50104888;PIXEL GAME AND BURGER;5611201;ENGENHEIRO LUIZ VIEIRA - LADO PAR ,920 - DE LOURDES ,FORTALEZA - CE;2114
83919;FRIGORIFICO SANTO ANTONIO;5611201;COTELCE ,1059 - LAGOA REDONDA ,FORTALEZA - CE;2136
2132930;MERCADINHO SKINAO;5611201;02 ,172 - MESSEJANA ,FORTALEZA - CE;2141
23481294;CHURRASQUINHO & CIA;5611201;JOSE BASTOS ,1002 - PICI ,FORTALEZA - CE;2146
3013470;RESTAURANTE ACALANTO;5611201;BEZERRA DE MENEZES ,245 - OTAVIO BONFIM ,FORTALEZA - CE;2152
3034765;L M PADARIA;5611201;JOSE PEREIRA ,285 - MESSEJANA ,FORTALEZA - CE;2153
11740701;RESTAURANTE CASA BRANCA;5611201;NOGUEIRA ACIOLY ,346 - ALDEOTA ,FORTALEZA - CE;2160
232720;SPETUS & SAL;5611201;PEDRO DE SOUSA ,340 - ANCURI ,FORTALEZA - CE;2167
10915976;NOVO DOM GALETO;5611201;MOZART PINHEIRO DE LUCENA ,2030 - BARRA DO CEARA ,FORTALEZA - CE;2186
15054309;GALETERIA E MERCADINHO O CHEFAO;5611201;CENTRAL ,135 - CIDADE 2000 ,FORTALEZA - CE;2204
8896671;ANA MARMITARIA (BANDEIRANTES);5611201;B DO LOTEAMENTO RESIDENCIAL DOS BANDEIRANTES ,97 - MESSEJANA ,FORTALEZA - CE;2207
14284484;BAR E RESTAURANTE CARIBE;5611201;FREDERICO BORGES, ,430 - VARJOTA ,FORTALEZA - CE;2212
19431772;TERRA DA LUZ;5611201;ZEZE DIOGO ,5310 - VICENTE PIZON ,FORTALEZA - CE;2221
20001162;FINO SABOR RESTAURANTE;5611201;SAO PAULO ,452 - CENTRO ,FORTALEZA - CE;2224
22767202;BARRACA DO LICA;5611201;LITORANEA ,730 - SABIAGUABA ,FORTALEZA - CE;2228
24867815;SR PIZZA DELIVERY;5611201;VERDE 03 (CJ SITIO DO CORREGO) ,98 - MONDUBIM ,FORTALEZA - CE;2233
25090855;BOM DE BOLA;5611201;NS 08 (LOT SITIO TUNGA/ALPHA VILLAGE) ,105 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;2237
9589726;DANIEL DE CASTRO CAMPOS;5611201;MOSENHOR FURTADO ,1114 - RODOLFO TEOFILO ,FORTALEZA - CE;2238
21359754;YAKISUSHI;5611201;VERDE 35 (CJ SITIO SAO JOAO) ,1214 - JANGURUSSU ,FORTALEZA - CE;2240
19791908;SABOR DE LINDALVA;5611201;C ,85 - CONJUNTO ESPERANCA ,FORTALEZA - CE;2243
20793403;CARNES E MASSAS;5611201;H (CONJ. CEARA II) ,1970 - CONJUNTO CEARA II ,FORTALEZA - CE;2244
20645774;CHEF EM CASA BAR & GASTRO;5611201;PADRE PEDRO DE ALENCAR ,1791 - PAUPINA ,FORTALEZA - CE;2246
26722589;MARIA DA SAUDE GOMES FARIAS;5611201;D (LOT CENTRO SUL) ,SN - PARANGABA ,FORTALEZA - CE;2249
27347476;GALETERIA MONDUBIM;5611201;8 LOT SAO MATEUS I ,990 - MONDUBIM ,FORTALEZA - CE;2251
27833926;ESPETINHO DO TEO;5611201;D (CJ CEARA) ,900 - CONJUNTO CEARA ,FORTALEZA - CE;2254
32190015;KI PIZZA;5611201;418 DO CONJUNTO HABITACIONAL SAO CRISTOVAO ,68 - JANGURUSSU ,FORTALEZA - CE;2266
36108925;CHURRASCARIA E PIZZARIA LINHARES;5611201;COMENDADOR GARCIA ,980 - VILA PERY ,FORTALEZA - CE;2280
37655733;HOY PIZZA;5611201;JOAQUIM NABUCO - DE 791/792 A 1979/1980 ,1600 - ALDEOTA ,FORTALEZA - CE;2287
38141079;BOTECO DO BUTIM;5611201;B ,92 - CONJUNTO ESPERANCA ,FORTALEZA - CE;2290
34913650;KY SUSHI;5611201;PADRE PEDRO DE ALENCAR ,1791 - MESSEJANA ,FORTALEZA - CE;2292
41659248;SENA SERVICOS ADMINISTRATIVOS E FINANCEIROS;5611201;VERDE 5 DO CONJUNTO HABITACIONAL SITIO SAO JOAO ,78 - JANGURUSSU ,FORTALEZA - CE;2304
43778104;PICANHA DO GUI;5611201;B (MONDUBIM) ,49 - MONDUBIM ,FORTALEZA - CE;2314
44873050;HIKARI SUSHI;5611201;CORONEL CARVALHO ,606 - VILA VELHA ,FORTALEZA - CE;2325
48884182;BOTECO STEAK HOUSE;5611201;MARTINS CARVALHO - DE 3313/3314 AO FIM ,4560 - GRANJA LISBOA ,FORTALEZA - CE;2347
50251136;FABIO BRANDS 1;5611201;MARIINHA HOLLANDA ,333 - GUARARAPES ,FORTALEZA - CE;2357
51343326;FABIO BRANDS LOJA 06;5611201;MARIINHA HOLLANDA ,333 - GUARARAPES ,FORTALEZA - CE;2369
52935049;SABOR DA GRACA;5611201;TIBURCIO CAVALCANTI ,1919 - ALDEOTA ,FORTALEZA - CE;2378
148722;SKINA GRIL;5611201;GENERAL OSORIO DE PAIVA ,2030 - VILA PERY ,FORTALEZA - CE;2386
73355521;SHOPPING DUICH;5611201;WASHINGTON SOARES ,85 - ALDEOTA ,FORTALEZA - CE;2396
1639337;SABOR DOCES & SALGADOS;5611201;MIN ALBUQUERQUE LIMA ,798 - CONJUNTO CEARA ,FORTALEZA - CE;2400
7373898;CHURRASCARIA E PIZZARIA LINHARES;5611201;COMENDADOR GARCIA ,980 - VILA PERY ,FORTALEZA - CE;2402
86970126;BENVENUTI ITALIA;5611201;HIST RAIMUNDO GIRAO ,36 - PRAIA DE IRACEMA ,FORTALEZA - CE;2407
7421607;LA BELLA ITALIA;5611201;ALMIRANTE BARROSO ,812 - CENTRO ,FORTALEZA - CE;2409
189715;RESTAURANTE E SELF SERVICE LA EM CASA;5611201;ALBERTO SABIN ,50 - GUARARAPES ,FORTALEZA - CE;2413
8817243;FILE GOURMET;5611201;LOURIVAL CORREIA PINHO ,147 - PARQUE MANIBURA ,FORTALEZA - CE;2422
10401323;LAGO DRINKS;5611201;CAPITAO VALDEMAR LIMA ,700 - BARROSO ,FORTALEZA - CE;2427
18309977;CANTO VERDE GRILL;5611201;IDELFONSO ALBANO ,300 - MEIRELES ,FORTALEZA - CE;2454
22508944;RESTAURANTE MAR DE DENTRO;5611201;TIBURCIO CAVALCANTI ,2631 - DIONISIO TORRES ,FORTALEZA - CE;2476
24735803;PIZZARIA EZFOMEADOZ;5611201;REVERENDO OSMAR LIMA ,1092 - CANINDEZINHO ,FORTALEZA - CE;2486
24082388;88 BIER;5611201;ENGENHEIRO HUMBERTO MONTE ,2535 - PARQUELANDIA ,FORTALEZA - CE;2494
31461339;MAIS QUE ACAI DIFERENTE;5611201;FERNANDO FARIAS DE MELO ,271 - MANUEL SATIRO ,FORTALEZA - CE;2521
41141991;PETISQUEIRO;5611201;PADRE PEDRO DE ALENCAR ,1791 - PAUPINA ,FORTALEZA - CE;2558
39597941;W & E COMES E BEBES;5611201;C (CJ CEARA) ,965 - CONJUNTO CEARA II ,FORTALEZA - CE;2588
34479431;CASA 1859;5611201;SAO PAULO ,32 - CENTRO ,FORTALEZA - CE;2590
45293482;BOM PASTEL & MASSAS MARAPONGA;5611201;1 (CONJ. CAMPO DOS INGLESES) ,384 - JARDIM CEARENSE ,FORTALEZA - CE;2599
46704741;FEIJAO MARAVILHA;5611201;PEDRO PEREIRA ,1667 - CENTRO ,FORTALEZA - CE;2604
