CNPJ BÁSICO;NOME FANTASIA;CNAE FISCAL PRINCIPAL;EMDERECO COMPLETO;ID;LAT;LON
49854942;NASSERA CONSTRUCOES E PROJETOS;4120400;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;2844;-3.7448947;-38.47282039022944
40072573;WOA CONSULTORIA E ENGENHARIA EIRELI;7020400;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;6467;-3.74735095;-38.51925908580248
8463148;ZIEL ELETRIFICACOES;4321500;DA ABOLICAO ,3180 - MEIRELES ,FORTALEZA - CE;12099;-3.7269636;-38.491003202693776
22435597;INSTITUTO PILATES;9313100;DEUSDEDIT COSTA SOUZA ,55 - COCO ,FORTALEZA - CE;9733;-3.7523985;-38.4768669
41214317;GCOFFEE FORTALEZA;5611203;PEREIRA VALENTE ,578 - MEIRELES ,FORTALEZA - CE;4616;-3.7325145;-38.4968337
43903440;SINDICO FACILITIES;8211300;CORONEL NUNES DE MELO ,302 - RODOLFO TEOFILO ,FORTALEZA - CE;199;-3.7498304;-38.5539295
28600998;GARAGE AUTO FRANCE;4520001;MAJOR ASSIS ,1357 - JARDIM GUANABARA ,FORTALEZA - CE;9991;-3.7228721;-38.591512
19431992;CSM AUTOMACAO, INTEGRACAO E SERVICOS;4120400;DOM LUIS ,880 - ALDEOTA ,FORTALEZA - CE;3183;-3.7345613;-38.4937465
53662564;ENVITEC ASSISTENCIA SOLAR;7020400;SANTOS DUMONT ,2789 - ALDEOTA ,FORTALEZA - CE;6790;-3.7329008;-38.509812246842685
9594534;MERCADINHO RL;4712100;AMADEU ALVES ,41 - LAGOA REDONDA ,FORTALEZA - CE;3842;-3.8308209;-38.463542
63476485;CONDOMINIO EDIFICIO PONTE;8112500;JOSE VILAR ,3005 - ALDEOTA ,FORTALEZA - CE;7329;-3.7355423;-38.50489432156102
20436928;MAIS ACAI;5611203;GODOFREDO MACIEL ,606 - PARANGABA ,FORTALEZA - CE;4517;-3.7816524;-38.5656686
38269547;HPM GESTAO EMPRESARIAL;7020400;LUIZA MIRANDA COELHO ,777 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;6594;-3.7740223;-38.48988693447369
18142309;YOUINTELLIGENT;7020400;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;6417;-3.7410653;-38.4985591
19378581;FINS EMPREENDIMENTOS;4120400;DOS EXPEDICIONARIOS ,5635 - MONTESE ,FORTALEZA - CE;3182;-3.76944525;-38.542309965165686
14473178;COMUNIDADE CRISTA DA ZONA SUL;9491000;PEDRO LAZAR ,1303 - CAMBEBA ,FORTALEZA - CE;10377;-3.8049707;-38.4884132
34055144;M&J DISTRIBUIDORA VET;4789004;MAESTRO LISBOA ,2049 - SAPIRANGA / COITE ,FORTALEZA - CE;14777;-3.8073688;-38.4612979
32031032;PRODUCAO MODAS;4781400;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;1183;-3.7359495;-38.4968844
34240592;ELITE PROTESES;8630504;DULCINEIA GONDIM ,486 - BOM FUTURO ,FORTALEZA - CE;7703;-3.7590137;-38.5454608
45826780;ATACADAO LIMA;4712100;POMPILIO GOMES ,1637 - BARROSO ,FORTALEZA - CE;3488;-3.8247186;-38.5212229
11311746;TA2 EVENTOS;8230001;DOUTOR PONTES NETO ,212 - ENGENHEIRO LUCIANO CAVALCANTE ,FORTALEZA - CE;13196;-3.77959885;-38.48687104035763
45608233;A B C ENGENHARIA;7112000;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;7028;-3.73920265;-38.47292863540481
41887497;NYELLE FREITAS REPRESENTACOES;4619200;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;12806;-3.7410653;-38.4985591
18258028;M&M MANEQUINS E ACESSORIOS;4755502;RADIALISTA JOAO RAMOS ,1860 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;16168;-3.8395624;-38.5822577
11509217;ESCOLA MAPLE BEAR FORTALEZA;8513900;RAFAEL TOBIAS ,2861 - JOSE DE ALENCAR ,FORTALEZA - CE;16589;-3.80657405;-38.47103955874495
34308185;ACAI JARDIM IRACEMA;4729699;CORONEL CARVALHO ,2851 - JARDIM IRACEMA ,FORTALEZA - CE;10971;-3.7287993;-38.5849018
50625951;FLATRAN;8630503;BEZERRA DE MENEZES ,1213 - PARQUELANDIA ,FORTALEZA - CE;5514;-3.73414015;-38.5555026154661
53576616;PERPETUITY CONSULTORIA;7020400;MARCONDES PEREIRA ,1368 - DIONISIO TORRES ,FORTALEZA - CE;6658;-3.7504006;-38.50469138145965
21168608;CREATIVE CONTABILIDADE;6920601;MINISTRO JOSE AMERICO ,326 - PARQUE IRACEMA ,FORTALEZA - CE;6327;-3.8100762;-38.4932425
29322350;BACK TO BASICS;4781400;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;1423;-3.74735095;-38.51925908580248
7651647;CONVERGE CONTABILIDADE;6920601;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;5989;-3.7413961;-38.4873288
13437499;INVICTUS;4772500;PERO COELHO ,138 - CENTRO ,FORTALEZA - CE;12283;-3.7338784;-38.5204131
9594704;ELETRICA SANTOS;4774100;DOUTOR PLACIDO COELHO JUNIOR ,1231 - JARDIM DAS OLIVEIRAS ,FORTALEZA - CE;11216;-3.7793571;-38.5043436
45355985;VIRTUS FITNESS CLUB;9313100;LICURGO MONTENEGRO ,167 - PADRE ANDRADE ,FORTALEZA - CE;9771;-3.7357142;-38.57719097543453
41960298;FARMACIA BEM ESTAR;4771701;GIRASSOL ,519 - ITAPERI ,FORTALEZA - CE;13336;-3.7923848;-38.5381923
4887306;GERMINAR;7319002;PINHO PESSOA ,55 - JOAQUIM TAVORA ,FORTALEZA - CE;9292;-3.7444179;-38.5217521
13201630;SMART ENGENHARIA;4120400;MURITIAPUA ,103 - LAGOA REDONDA ,FORTALEZA - CE;3161;-3.8183133;-38.4726611
25033525;VIA FARMA;4771701;GOVERNADOR SAMPAIO ,104 - CENTRO ,FORTALEZA - CE;13373;-3.727917;-38.5242598
11816595;LOREN KIDS;1412601;MAJOR CELESTINO ,776 - ANTONIO BEZERRA ,FORTALEZA - CE;4176;-3.7446771;-38.5954017
43435539;CONSULTORIO ODONTOLOGICO DRA. CAMILA DIOGENES;8630504;PEDRO DANTAS ,217 - DIAS MACEDO ,FORTALEZA - CE;7725;-3.78652285;-38.5194492872344
30370240;HENKU;6204000;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;15207;-3.7410653;-38.4985591
49351523;SPE 01 NDL MATIZ;4110700;ARARIPE ,72 - FATIMA ,FORTALEZA - CE;8125;-3.74615945;-38.53198969334591
7587009;ORTHO VIP;8630504;JAIME BENEVOLO ,252 - CENTRO ,FORTALEZA - CE;7671;-3.7344182;-38.5263467
24683735;UERF DA ESCOLA MUNICIPAL SANTA LUZIA;8550301;CORONEL FRANCISCO BENTO ,16 - DOM LUSTOSA ,FORTALEZA - CE;15910;-3.7498652;-38.5909952
18910383;LUSICER;6810201;DESEMBARGADOR MOREIRA ,760 - MEIRELES ,FORTALEZA - CE;12973;-3.7302023;-38.496441
43374606;KATAOKA WLASSAK DERMATOLOGIA;8630503;BARAO DE ARATANHA ,285 - CENTRO ,FORTALEZA - CE;5475;-3.7355731;-38.5270542
23835310;MERCADINHO SAO FRANCISCO;4755502;VALPARAISO ,1393 - CONJUNTO PALMEIRAS ,FORTALEZA - CE;16172;-3.8464135;-38.5202175
38260317;JB ENGENHARIA;7112000;SORIANO ALBUQUERQUE ,384 - JOAQUIM TAVORA ,FORTALEZA - CE;7124;-3.74862195;-38.51725713236442
7651603;NAUTICA-AGENCIA DE VIAGENS LTDA;7911200;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;15026;-3.7333012;-38.49881245674792
33341148;RD ASSESSORIA CONTABIL;6920601;NELSON MACHADO ,947 - AMADEU FURTADO ,FORTALEZA - CE;6218;-3.74438175;-38.56307709115853
53423416;BETA ENERGIA;8211300;OLIVEIRA PAIVA ,1600 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;646;-3.7959615;-38.49062
43160267;ACR SAUDE;8630503;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;5472;-3.7410653;-38.4985591
38346138;MONTEIRO CONSULTORIA;7020400;PEDRO BORGES ,135 - CENTRO ,FORTALEZA - CE;6463;-3.72850915;-38.52711319209693
14480101;HABITAX;4120400;SANTOS DUMONT ,3131 - ALDEOTA ,FORTALEZA - CE;2929;-3.7359495;-38.4968844
30065293;INOVAR RENT A CAR;7711000;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;12564;-3.7375352;-38.499373848558974
27919492;JULHO CAR;4520001;DELMIRO JUNIOR ,86 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;10068;-3.8386793;-38.578203
51907965;ENLEVE ODONTOLOGIA;8630504;MINISTRO JOSE AMERICO ,326 - PARQUE IRACEMA ,FORTALEZA - CE;7656;-3.8100762;-38.4932425
21214323;CDMAX SOLUTIONS;4751201;PONTES VIEIRA ,1239 - DIONISIO TORRES ,FORTALEZA - CE;16063;-3.75213795;-38.510729196869576
15490467;CACONTAB;8211300;DA ASSUNCAO ,1286 - JOSE BONIFACIO ,FORTALEZA - CE;371;-3.74117085;-38.531035620900056
14759790;EXATA'S CONTABILIDADE;6920601;JABORANDI ,825 - JANGURUSSU ,FORTALEZA - CE;6017;-3.8374578;-38.5135061
31331116;TOUTI COSMETICS;4772500;GERMANO FRANCK ,300 - PARANGABA ,FORTALEZA - CE;12374;-3.7755147;-38.5621007
38025872;GRUPO MARRERO;6209100;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;8857;-3.7333012;-38.49881245674792
7733188;PRO-ORTODONTICA;8630504;BARAO DO RIO BRANCO ,1671 - CENTRO ,FORTALEZA - CE;7672;-3.7324569;-38.5301661
5011240;IBRADEC;9430800;CEARA ,1249 - DEMOCRITO ROCHA ,FORTALEZA - CE;8461;-3.75756505;-38.56825985163584
47682121;URBELETRIC;4321500;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;12130;-3.7375352;-38.499373848558974
12619869;DIAGNOSTICO CONTABILIDADE;6920601;LUCAS PINTO ,416 - CARLITO PAMPLONA ,FORTALEZA - CE;6045;-3.7149649;-38.55889147441158
4044047;FARMACIA SANTA BRANCA;4771701;CANDIDO CASTELO BRANCO ,865 - BARRA DO CEARA ,FORTALEZA - CE;13314;-3.7066278;-38.5834074
10493271;ROBERTO FREIRE IMOBILIARIA;6821801;DOM LUIS ,300 - MEIRELES ,FORTALEZA - CE;9391;-3.7333012;-38.49881245674792
37673424;MIBRE SOLUCOES;8599604;FREI MANSUETO ,333 - MUCURIPE ,FORTALEZA - CE;5906;-3.7269162;-38.4890031
45272799;CASA PARAENSE;4729699;BARAO DE ARACATI ,950 - ALDEOTA ,FORTALEZA - CE;10983;-3.7297398;-38.5110883
53676249;OUSI;8230001;VISCONDE DO RIO BRANCO ,1712 - CENTRO ,FORTALEZA - CE;13240;-3.7359479;-38.5244988
16800957;EXCELENTISSIMO E NATURALE ACAI;5611203;MAJOR VERISSIMO ,555 - ELLERY ,FORTALEZA - CE;4731;-3.723079;-38.5623922
15800373;VITRAL DO PARQUE;4110700;JORNALISTA NERTAN MACEDO ,100 - COCO ,FORTALEZA - CE;8087;-3.7479325;-38.4760483
53738871;ATIV SERVICE;7319002;WASHINGTON SOARES ,3663 - EDSON QUEIROZ ,FORTALEZA - CE;9386;-3.7881744;-38.47970119529657
51566620;MD TRANSPORTES;4930202;BARAO DE STUDART ,1165 - ALDEOTA ,FORTALEZA - CE;10628;-3.73520475;-38.506581427618855
30032244;PLUS SERVICE;7711000;PARAGUACU ,816 - SERRINHA ,FORTALEZA - CE;12568;-3.7869215;-38.5395941
26423411;MOTOLOCA;4541206;PROFESSOR ALVARO COSTA ,1724 - VICENTE PINZON ,FORTALEZA - CE;16480;-3.7254819;-38.46956
48408469;OLIVINDO EMPREENDIMENTOS;6810201;TRISTAO GONCALVES ,135 - CENTRO ,FORTALEZA - CE;13068;-3.7231767;-38.5316743
37032172;POLIMEDIC;8610102;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;14470;-3.7410653;-38.4985591
36736256;XXXXXXXXXXXXXX;8211300;ANTONIO AUGUSTO ,52 - MEIRELES ,FORTALEZA - CE;496;-3.7253804;-38.5118844
16742697;PENTALAB BRASIL;8599604;SANTOS DUMONT ,304 - CENTRO ,FORTALEZA - CE;5547;-3.72922475;-38.520720074272
30730643;TOIN ESPETOS;5611201;MARIA ANALIA ,347 - PASSARE ,FORTALEZA - CE;2062;-3.8127677;-38.5203331
21973799;MEDTIME;8610102;MATO GROSSO ,251 - PAN AMERICANO ,FORTALEZA - CE;14509;-3.7562137;-38.5632072
34244065;PET STOP;4789004;FRANCISCO GLICERIO ,21 - MARAPONGA ,FORTALEZA - CE;14778;-3.7982101;-38.5633351
23584656;CONSULTORIO ODONTOLOGICO ANA CLARISSA PASSOS CHAVES;8630504;SANTOS DUMONT ,2626 - ALDEOTA ,FORTALEZA - CE;7599;-3.73555425;-38.50168385298447
14505387;JVL CONFECCOES;1412601;PEDRO MEDEIROS ,97 - MONTESE ,FORTALEZA - CE;3970;-3.7690339;-38.5465304
48762592;PAULO SERGIO SERVICOS PROFISSIONAIS;8211300;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;255;-3.74735095;-38.51925908580248
48448121;CONECTA;7112000;SENADOR VIRGILIO TAVORA ,1500 - ALDEOTA ,FORTALEZA - CE;7038;-3.7394143;-38.4940372
3235346;NOW VIAGENS;7911200;PADRE ANTONIO TOMAS ,850 - ALDEOTA ,FORTALEZA - CE;15024;-3.74169275;-38.49594988264977
39671153;2F SERVICOS;6920601;PADRE ANTONINO ,843 - JOAQUIM TAVORA ,FORTALEZA - CE;6235;-3.74776235;-38.52033050704091
45900722;JONATHA SANTIAGO;8211300;AMANCIO PEREIRA ,55 - PASSARE ,FORTALEZA - CE;221;-3.8122705;-38.5221589
41396508;MARPE;6920601;PONTES VIEIRA ,1079 - DIONISIO TORRES ,FORTALEZA - CE;6286;-3.7516743;-38.50716373041613
24934928;SIFRA VEICULOS;4511102;GENERAL OSORIO DE PAIVA ,600 - PARANGABA ,FORTALEZA - CE;11908;-3.7762068;-38.5677706
53632086;BIBOOU'S;4729699;DOUTOR JOAQUIM BENTO ,116 - MESSEJANA ,FORTALEZA - CE;10930;-3.8283356;-38.4847061
37629443;LOS BULLS;5611203;GODOFREDO MACIEL ,3784 - MONDUBIM ,FORTALEZA - CE;4629;-3.8136222;-38.5751664
40055042;DESA DESENVOLVIMENTO DE SOFTWARE;6201501;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;12738;-3.74735095;-38.51925908580248
30364928;PINK SORVETE E SALGADOS;4781400;SANTOS DUMONT ,3130 - ALDEOTA ,FORTALEZA - CE;1809;-3.7376876;-38.4967962
40757892;URBURBANO;4781400;IGUAPE ,71 - PARANGABA ,FORTALEZA - CE;1472;-3.7764583;-38.5694006
22228174;L P C SERVICOS MEDICO;8630503;CARLOS VASCONCELOS ,1960 - ALDEOTA ,FORTALEZA - CE;5402;-3.7391437;-38.513021
43147105;DOCG.CAMBEBA;4789004;CRISANTO MOREIRA DA ROCHA ,1550 - CAMBEBA ,FORTALEZA - CE;14739;-3.80179825;-38.48168856399015
40006564;ELVES DOS SANTOS FERREIRA;7319002;SAO RAIMUNDO ,909 - PIRAMBU ,FORTALEZA - CE;9252;-3.7103136;-38.5508215
6124049;QS TECNOLOGIA;6209100;SANTOS DUMONT ,2626 - ALDEOTA ,FORTALEZA - CE;8817;-3.73555425;-38.50168385298447
9415261;MERCADINHO AZEVEDO;4712100;MAJOR ASSIS ,3044 - VILA VELHA ,FORTALEZA - CE;3610;-3.7188028;-38.6057137
44863412;JETE BALLET;4781400;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;1829;-3.7333012;-38.49881245674792
375792;CALMAC;4120400;DOUTOR GILBERTO STUDART ,55 - COCO ,FORTALEZA - CE;2660;-3.7413961;-38.4873288
12755049;FASANTUR;7911200;VASCO DE ATAIDE ,890 - MESSEJANA ,FORTALEZA - CE;15079;-3.8242887;-38.48608036084938
39376932;CACTVS CORRETORA DE SEGUROS;6622300;PROFESSOR GOMES DE MATOS ,1150 - MONTESE ,FORTALEZA - CE;14086;-3.7613469;-38.5457902
15707119;REGULART CONSULTORIA EM SEGURANCA DE ALIMENTOS;8219999;JOAO CORDEIRO ,3069 - JOAQUIM TAVORA ,FORTALEZA - CE;14318;-3.74735095;-38.51925908580248
46294897;2AVPAR;6462000;SANTOS DUMONT ,1510 - ALDEOTA ,FORTALEZA - CE;11110;-3.732587;-38.5104486
44444930;MAF GESTAO E SERVICOS;8219999;MONSENHOR BRUNO ,1153 - ALDEOTA ,FORTALEZA - CE;14397;-3.7331422;-38.5094438
11242950;UNIDADE EXECUTORA SAO FRANCISCO DE ASSIS - CANINDEZINHO;8550301;SAO FELIPE ,564 - CANINDEZINHO ,FORTALEZA - CE;15887;-3.80037355;-38.59634801050561
43662853;MM'S TAPIOCAS;5611203;ALDENI PONTES ,671 - JANGURUSSU ,FORTALEZA - CE;4799;-3.8496967;-38.510359
18659231;ASSEMBLEIA DE DEUS ORAI SEM CESSAR;9491000;HUMBERTO LOMEU ,962 - GRANJA PORTUGAL ,FORTALEZA - CE;10390;-3.7823454;-38.6005689
46110259;TAPEROA CONSTRUCOES E LOCACOES;4120400;RAMIRO FERREIRA FACANHA ,100 - LAGOA REDONDA ,FORTALEZA - CE;2822;-3.820325;-38.4520478
32819853;BELA CASA AMBIENTACOES;4754701;MOZART PINHEIRO DE LUCENA ,1260 - VILA VELHA ,FORTALEZA - CE;15677;-3.7137132;-38.594587
12437292;EMPORIO DO SORVETE E ACAI;4729699;PROFESSOR JOAQUIM NOGUEIRA ,539 - ANTONIO BEZERRA ,FORTALEZA - CE;10937;-3.7443285;-38.5897206
34145369;LA FIORITA PIZZA;5611201;ANTONIO SALES ,1777 - DIONISIO TORRES ,FORTALEZA - CE;2274;-3.7434546;-38.50822
4308333;CARVALHO SERVICO EM TERCEIRIZACAO;7490104;EMILIO DE MENEZES ,1724 - GRANJA PORTUGAL ,FORTALEZA - CE;11552;-3.7789723;-38.5965212
24974598;G A MOVEIS;4754701;QUIXADA ,1551 - PLANALTO AYRTON SENNA ,FORTALEZA - CE;15659;-3.830205;-38.5711636
46293870;DRINK TO GO;4723700;SANTOS DUMONT ,6740 - COCO ,FORTALEZA - CE;15492;-3.7448947;-38.47282039022944
41313701;REGIS PELL;4772500;CACILDA BECKER ,190 - JOAO XXIII ,FORTALEZA - CE;12345;-3.7733924;-38.5878361
17044073;M7 SERVICOS FINANCEIROS;7020400;SANTOS DUMONT ,2122 - ALDEOTA ,FORTALEZA - CE;6436;-3.7329008;-38.509812246842685
18421927;JUNIOR CELL ACESSORIOS;4752100;ALODIA ,200 - PARQUE IRACEMA ,FORTALEZA - CE;13594;-3.8070814;-38.4945769
16731865;CONDOMINIO JARDINS DO PACO;8112500;CRISANTO MOREIRA DA ROCHA ,2500 - CAMBEBA ,FORTALEZA - CE;7546;-3.7976702;-38.4804674
6041284;ARTCOMGESSO;4744099;PADRE MORORO ,1131 - CENTRO ,FORTALEZA - CE;8294;-3.7216756;-38.5363014
26121321;MAGO IMPORTS;4752100;CORONEL CARVALHO ,2263 - JARDIM IRACEMA ,FORTALEZA - CE;13499;-3.7225597;-38.5864478
44404755;PRIME MED;8630503;JOVITA FEITOSA ,645 - RODOLFO TEOFILO ,FORTALEZA - CE;5306;-3.73869065;-38.54952350502341
41790744;NEEMIAS EDIFICACOES;4120400;ENGENHEIRO ANTONIO FERREIRA ANTERO ,465 - PARQUE MANIBURA ,FORTALEZA - CE;3270;-3.7878672;-38.48129467940615
45757476;TCA REPRESENTACOES;4619200;NORVINDA PIRES ,60 - ALDEOTA ,FORTALEZA - CE;12947;-3.7370832;-38.5012711
46350809;VILHENA CONSULTORIA E DESENVOLVIMENTO;6201501;ARY BARROSO ,70 - PAPICU ,FORTALEZA - CE;12631;-3.73920265;-38.47292863540481
9660552;EDIFICIO ANTONIO MESQUITA;8112500;ALVARO MARTINS ,116 - DAMAS ,FORTALEZA - CE;7517;-3.7474688;-38.54399447778398
50570609;ALFA FITNESS ACADEMIA LTDA;9313100;JOSE MENDONCA ,100 - GENIBAU ,FORTALEZA - CE;9701;-3.7526399;-38.6006494
18833006;TECNOCONDO ADMINISTRACAO CONDOMINIAL;6822600;DOM LUIS ,300 - ALDEOTA ,FORTALEZA - CE;13766;-3.7333012;-38.49881245674792
9467356;THAIS ARRUDA BRAGA;8112500;ABELARDO MARINHO ,332 - VILA UNIAO ,FORTALEZA - CE;7389;-3.7633105;-38.5327506583945
32279643;NEW QUALITTY - COMERCIO DE MOVEIS ESCOLARES;4754701;MINISTRO JOSE AMERICO ,326 - PARQUE IRACEMA ,FORTALEZA - CE;15681;-3.8100762;-38.4932425
40190638;B&C CONSTRUCOES E INCORPORACOES;4120400;HERACLITO GRACA ,144 - CENTRO ,FORTALEZA - CE;2784;-3.7334895;-38.5244933
38328114;TRANSITAR KENNEDY NO EMPRESARIAL RIOMAR KENNEDY;8630503;SARGENTO HERMINIO SAMPAIO ,3100 - PRESIDENTE KENNEDY ,FORTALEZA - CE;5482;-3.7259988;-38.5676153
4598288;MERCADINHO FLOR DO LAR;4712100;PONTES VIEIRA ,2001 - DIONISIO TORRES ,FORTALEZA - CE;3581;-3.75093425;-38.5004145276709
52431439;CONSORCIO CANINDEZINHO;4120400;MIMOSA COELHO ,120 - MARAPONGA ,FORTALEZA - CE;2862;-3.7966055;-38.563901134360734
41803731;TENDICELL;4752100;DUQUE DE CAXIAS 1063 ,114 - CENTRO ,FORTALEZA - CE;13624;-3.7333442;-38.5251844
31251421;TAKE A JUICE IGUATEMI;5611203;WASHINGTON SOARES ,85 - EDSON QUEIROZ ,FORTALEZA - CE;4569;-3.7554302;-38.48876588454546
9473513;EDIFICIO ACROPOLIS CONDOMINIUM;4110700;NUNES VALENTE ,1817 - MEIRELES ,FORTALEZA - CE;8072;-3.7257247;-38.5003688
16870615;IKAROS GRILL;5620104;DOS EXPEDICIONARIOS ,4395 - PARREAO ,FORTALEZA - CE;14888;-3.7568418;-38.5386105
53136663;M&M;8610102;MONSENHOR AGOSTINHO ,819 - VILA PERI ,FORTALEZA - CE;14556;-3.79020335;-38.58535568776059
42340512;PHB MOTOS;4541206;RUI BARBOSA ,2560 - JOAQUIM TAVORA ,FORTALEZA - CE;16491;-3.744839;-38.51257735710227
41655007;WEY IMOVEIS;6821801;CORONEL NUNES DE MELO ,302 - RODOLFO TEOFILO ,FORTALEZA - CE;9596;-3.7498304;-38.5539295
12389401;CLUBE DA PRAIA;4781400;RAUL CABRAL ,602 - MONTESE ,FORTALEZA - CE;1023;-3.76906715;-38.54361507059132
43557927;DEL REY SUSHIBAR.;5611201;DELMIRO DE FARIAS ,781 - DAMAS ,FORTALEZA - CE;2055;-3.751366;-38.546524
44570492;EQZ;4772500;MONSENHOR CATAO ,1155 - ALDEOTA ,FORTALEZA - CE;12262;-3.7421073;-38.4914396
30672086;J. AQUINO NEGOCIOS IMOBILIARIOS;6821801;DESEMBARGADOR MOREIRA ,1300 - ALDEOTA ,FORTALEZA - CE;9498;-3.7375352;-38.499373848558974
38026114;CONFIGES;8211300;FRANCISCO SEGUNDO DA COSTA ,107 - EDSON QUEIROZ ,FORTALEZA - CE;139;-3.77350215;-38.4781552072523
6621544;AECPRMFO;9430800;ANTONIO SALES ,1418 - JOAQUIM TAVORA ,FORTALEZA - CE;8483;-3.742938;-38.51133856293103
9475248;FAO SPORT;4781400;BARAO DE ARATANHA ,336 - CENTRO ,FORTALEZA - CE;1337;-3.7348494;-38.5270263
19348042;MEKKA IMOBILIARIA;6821801;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;9402;-3.7538641;-38.4906286
19917950;GREEN LIFE ACADEMIAS;9313100;GODOFREDO MACIEL ,2540 - MARAPONGA ,FORTALEZA - CE;9649;-3.7972903;-38.5711508
46467645;KALEGU CAMISARIA;4781400;JOSE AVELINO ,62 - CENTRO ,FORTALEZA - CE;1529;-3.7223218;-38.5204987
35086396;AURISTELA SUPERMERCADO;4712100;SARGENTO BARBOSA ,200 - GRANJA LISBOA ,FORTALEZA - CE;3571;-3.7774409;-38.6182705
48012730;ACOSTA EMPREENDIMENTOS;5611203;FRANCISCO NOGUEIRA DA SILVA ,SN - BOA VISTA / CASTELAO ,FORTALEZA - CE;4646;-3.8082116;-38.518425
23128573;FERREIRA IMOVEIS;6821801;ODETE PACHECO ,186 - SAO GERARDO ,FORTALEZA - CE;9572;-3.7271902;-38.555259067211885
50347733;NORDESTE TECNOLOGIA;7490104;PEREIRA FILGUEIRAS ,1160 - ALDEOTA ,FORTALEZA - CE;11539;-3.7286379;-38.5124956
52946786;NDT CONSULTING;8211300;WASHINGTON SOARES ,55 - EDSON QUEIROZ ,FORTALEZA - CE;306;-3.7538641;-38.4906286
22888102;WAETEC ENERGY;4321500;GERALDO SOARES ,536 - BARROSO ,FORTALEZA - CE;12042;-3.8253549;-38.5079781
14142584;NEPHRON;8610102;ERICO MOTA ,978 - AMADEU FURTADO ,FORTALEZA - CE;14501;-3.74562215;-38.56109112943791
34837178;CONFECCOES GOMEZ;4781400;WASHINGTON SOARES ,8808 - MESSEJANA ,FORTALEZA - CE;1149;-3.8264027;-38.4817241
30817046;K2GM INFORMATICA;6209100;BARBOSA DE FREITAS ,1741 - ALDEOTA ,FORTALEZA - CE;8674;-3.7410653;-38.4985591
41945735;EDUARDO CAMINHOES;4511102;ANTONIO ALMEIDA ,85 - PEDRAS ,FORTALEZA - CE;11942;-3.8784663;-38.5019642
50535403;BANZA TECH;7020400;DA ABOLICAO ,3180 - MEIRELES ,FORTALEZA - CE;6523;-3.7269636;-38.491003202693776
8145538;REPARO ELETROS;9511800;JOAQUIM VIANA BARBOSA ,67 - CIDADE DOS FUNCIONARIOS ,FORTALEZA - CE;16327;-3.7980544;-38.4903729
53289494;IGS SERVICOS;9602501;DOM LUIS ,906 - ALDEOTA ,FORTALEZA - CE;10186;-3.7347298;-38.4934102
17907179;PILARES CONDOMINIO;6822600;WASHINGTON SOARES ,4835 - JOSE DE ALENCAR ,FORTALEZA - CE;13655;-3.80251465;-38.47904703555936
9220391;EVOLUT IMOVEIS;6821801;DESEMBARGADOR MOREIRA ,2120 - ALDEOTA ,FORTALEZA - CE;9468;-3.7402296;-38.4995975
49625620;MELO MIDIAS;7319003;PAULO DE CASTRO ,200 - LAGOA REDONDA ,FORTALEZA - CE;15543;-3.8082342;-38.4603388
48353862;VF SERVICOS DE TI;6209100;RAMIRO FERREIRA FACANHA ,100 - LAGOA REDONDA ,FORTALEZA - CE;8713;-3.820325;-38.4520478
53424804;NM PSICOLOGIA E TREINAMENTOS;8650003;PONTES VIEIRA ,2340 - DIONISIO TORRES ,FORTALEZA - CE;13953;-3.75158775;-38.50055744473138
48099571;MC;8291100;MONSENHOR OTAVIO DE CASTRO ,435 - FATIMA ,FORTALEZA - CE;14696;-3.74628775;-38.526978990921336
33002744;ACAI DO IGOR;5611203;PROFESSOR ANACLETO ,148 - PARQUELANDIA ,FORTALEZA - CE;4574;-3.7362176;-38.552642
